Age,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,DepartmentTurnoverBenchmark,JobRoleTurnoverBenchmark,OvertimeImpact,TravelImpact,MaritalImpact,ExternalRiskScore,AgeGroup,IncomePerYear,IncomeToAgeRatio,YearsAtCompanyRatio,YearsInRoleRatio,YearsWithManagerRatio,YearsSincePromotionRatio,TotalSatisfaction,SatisfactionScore,PerformanceScore,CareerProgressionRate,PromotionFrequency,JobStability,IsNewEmployee,IsSeniorEmployee,LongTimeNoPromotion,IncomeLevelMatch,DistanceOvertimeInteraction
36,2,1,3,2,1,1,0,3,1,2,4,0,2835,5,0,22,4,1,1,7,2,3,1,0,0,0,0.12,0.12,0.7,1.0,1.0,0.0839999999999999,1,34020,76.62162162162163,0.125,0.0,0.0,0.0,2.0,9,12,0.125,1.0,0.16666666666666666,1,0,0,2.832167832167832,0
44,2,0,1,4,1,1,0,2,2,1,3,2,5985,4,0,11,3,2,0,10,1,4,2,2,0,2,0.073,0.073,0.7,1.0,1.2,0.0613199999999999,2,71820,133.0,0.18181818181818182,0.6666666666666666,0.6666666666666666,0.0,2.0,10,6,0.18181818181818182,2.0,0.4,1,0,0,2.9910044977511245,0
49,2,1,6,1,1,3,0,2,4,0,3,1,13966,2,1,19,3,2,1,30,3,3,15,11,2,12,0.12,0.11,1.3,1.0,0.9,0.1404,2,167592,279.32,0.4838709677419355,0.6875,0.75,0.125,2.6666666666666665,11,6,0.12903225806451613,5.0,5.0,0,1,0,3.490627343164209,6
35,2,2,18,3,3,3,0,3,2,7,3,1,4601,1,0,16,3,2,0,5,3,3,5,2,1,0,0.125,0.125,0.7,1.0,0.9,0.07875,1,55212,127.80555555555556,0.8333333333333334,0.3333333333333333,0.0,0.16666666666666666,2.6666666666666665,11,9,0.3333333333333333,2.5,2.5,0,0,0,2.2993503248375813,0
18,0,1,1,3,1,4,0,3,1,2,4,2,1611,1,0,15,3,3,0,0,5,4,0,0,0,0,0.12,0.12,0.7,0.9,1.2,0.09072,0,19332,84.78947368421052,0.0,0.0,0.0,0.0,3.6666666666666665,15,9,1.0,0.0,0.0,1,0,0,1.6093906093906094,0
27,2,1,8,3,3,3,0,3,1,6,4,2,3445,1,0,11,3,3,0,6,5,2,6,2,1,4,0.12,0.12,0.7,1.0,1.2,0.1007999999999999,0,41340,123.03571428571429,0.8571428571428571,0.2857142857142857,0.5714285714285714,0.14285714285714285,3.3333333333333335,12,9,0.14285714285714285,3.0,3.0,0,0,0,3.4415584415584415,0
45,2,1,2,3,1,2,0,2,1,6,3,2,2274,1,0,14,3,4,0,1,3,3,1,0,0,0,0.12,0.12,0.7,1.0,1.2,0.1007999999999999,2,27288,49.43478260869565,0.5,0.0,0.0,0.0,3.0,12,6,0.5,1.0,0.5,1,0,0,2.271728271728272,0
23,2,1,6,3,1,3,1,4,1,2,1,1,1601,1,1,21,4,3,2,1,2,3,0,0,0,0,0.12,0.12,1.3,1.0,0.9,0.1404,0,19212,66.70833333333333,0.0,0.0,0.0,0.0,2.3333333333333335,10,16,0.5,0.0,0.0,1,0,0,1.5994005994005993,6
45,2,1,29,3,5,2,1,3,3,4,4,1,9380,4,1,18,3,4,2,10,4,4,3,1,1,2,0.12,0.1,1.3,1.0,0.9,0.1404,2,112560,203.91304347826087,0.2727272727272727,0.25,0.5,0.25,3.3333333333333335,14,9,0.2727272727272727,1.5,0.6,0,0,0,3.125624791736088,29
45,2,2,2,2,5,2,1,1,2,8,3,2,6632,0,0,13,3,1,0,9,3,3,8,7,3,1,0.125,0.125,0.7,1.0,1.2,0.105,2,79584,144.17391304347825,0.8,0.7777777777777778,0.1111111111111111,0.3333333333333333,2.0,9,3,0.2,2.0,8.0,0,0,0,3.314342828585707,0
35,2,1,23,4,3,2,1,1,1,2,3,1,2705,0,0,16,3,2,1,6,2,4,5,4,0,3,0.12,0.12,0.7,1.0,0.9,0.0756,1,32460,75.13888888888889,0.7142857142857143,0.6666666666666666,0.5,0.0,2.3333333333333335,11,3,0.14285714285714285,5.0,5.0,0,0,0,2.7022977022977024,0
31,2,1,22,4,3,4,1,3,2,4,3,1,6179,1,1,15,3,4,2,10,3,2,10,2,6,7,0.12,0.1,1.3,1.0,0.9,0.1404,1,74148,193.09375,0.9090909090909091,0.18181818181818182,0.6363636363636364,0.5454545454545454,3.6666666666666665,13,9,0.18181818181818182,1.4285714285714286,5.0,0,1,1,3.0879560219890054,22
30,2,0,9,3,0,3,1,3,2,1,4,1,6347,0,1,19,3,4,0,12,2,1,11,9,4,7,0.073,0.073,1.3,1.0,0.9,0.08541,0,76164,204.74193548387098,0.8461538461538461,0.75,0.5833333333333334,0.3333333333333333,3.6666666666666665,12,9,0.15384615384615385,2.2,11.0,0,1,0,3.1719140429785107,9
26,2,1,21,3,3,1,1,3,1,2,3,0,2377,1,0,20,4,3,1,1,0,2,1,1,0,0,0.12,0.12,0.7,1.0,1.0,0.0839999999999999,0,28524,88.03703703703704,0.5,0.5,0.0,0.0,2.3333333333333335,9,12,0.5,1.0,0.5,1,0,0,2.3746253746253747,0
26,2,1,3,4,3,1,1,4,1,2,4,1,4420,1,0,22,4,2,1,8,2,3,8,7,0,7,0.12,0.12,0.7,1.0,0.9,0.0756,0,53040,163.7037037037037,0.8888888888888888,0.7777777777777778,0.7777777777777778,0.0,2.3333333333333335,10,16,0.1111111111111111,8.0,4.0,0,0,0,4.415584415584416,0
31,1,1,1,3,1,4,1,1,2,6,1,1,5003,1,0,21,4,2,0,10,6,3,10,8,8,7,0.12,0.12,0.7,1.2,0.9,0.09072,1,60036,156.34375,0.9090909090909091,0.7272727272727273,0.6363636363636364,0.7272727272727273,2.3333333333333335,10,4,0.18181818181818182,1.1111111111111112,5.0,0,1,1,2.500249875062469,0
35,2,1,9,4,3,2,1,3,2,6,3,2,5098,1,0,19,3,2,0,10,5,3,10,7,0,8,0.12,0.12,0.7,1.0,1.2,0.1007999999999999,1,61176,141.61111111111111,0.9090909090909091,0.6363636363636364,0.7272727272727273,0.0,2.3333333333333335,10,9,0.18181818181818182,10.0,5.0,0,1,0,2.547726136931534,0
28,2,1,1,3,1,3,1,3,1,6,4,1,2044,1,0,11,3,3,1,5,6,4,5,3,0,3,0.12,0.12,0.7,1.0,0.9,0.0756,0,24528,70.48275862068965,0.8333333333333334,0.5,0.5,0.0,3.3333333333333335,14,9,0.16666666666666666,5.0,2.5,0,0,0,2.041958041958042,0
38,2,2,7,4,2,4,0,2,2,7,4,2,4028,0,0,20,4,1,0,8,2,3,7,7,0,5,0.125,0.125,0.7,1.0,1.2,0.105,1,48336,103.28205128205128,0.7777777777777778,0.875,0.625,0.0,3.0,12,8,0.2222222222222222,7.0,7.0,0,0,0,2.0129935032483757,0
30,1,1,5,4,1,2,1,2,1,6,4,0,3761,9,0,12,3,2,1,10,3,2,5,4,0,3,0.12,0.12,0.7,1.2,1.0,0.1007999999999999,0,45132,121.3225806451613,0.45454545454545453,0.6666666666666666,0.5,0.0,2.6666666666666665,10,6,0.09090909090909091,5.0,0.5,0,0,0,3.757242757242757,0
44,1,1,24,3,1,4,1,3,1,2,3,0,3161,3,1,22,4,4,1,19,0,1,1,0,0,0,0.12,0.12,1.3,1.2,1.0,0.1872,2,37932,70.24444444444444,0.05,0.0,0.0,0.0,3.6666666666666665,12,12,0.05,1.0,0.25,1,0,0,3.157842157842158,24
33,1,2,25,3,3,2,0,3,2,7,3,1,4539,1,0,12,3,1,1,10,3,2,10,7,0,1,0.125,0.125,0.7,1.2,0.9,0.0945,1,54468,133.5,0.9090909090909091,0.6363636363636364,0.09090909090909091,0.0,2.0,8,9,0.18181818181818182,10.0,5.0,0,1,0,2.2683658170914542,0
37,2,1,7,4,3,4,1,3,2,6,1,1,4284,5,1,22,4,3,1,16,2,3,5,3,0,4,0.12,0.12,1.3,1.0,0.9,0.1404,1,51408,112.73684210526316,0.29411764705882354,0.5,0.6666666666666666,0.0,2.6666666666666665,11,12,0.11764705882352941,5.0,0.8333333333333334,0,0,0,2.1409295352323836,7
60,2,2,16,4,2,1,1,3,2,7,1,2,5405,8,0,14,3,4,0,10,1,3,2,2,2,2,0.125,0.125,0.7,1.0,1.2,0.105,3,64860,88.60655737704919,0.18181818181818182,0.6666666666666666,0.6666666666666666,0.6666666666666666,2.0,9,9,0.18181818181818182,0.6666666666666666,0.2222222222222222,1,0,0,2.7011494252873565,0
52,0,2,29,4,1,1,1,3,1,8,4,0,3482,2,0,15,3,2,2,16,3,2,9,8,0,0,0.125,0.125,0.7,0.9,1.0,0.07875,3,41784,65.69811320754717,0.5294117647058824,0.8,0.0,0.0,2.3333333333333335,9,9,0.058823529411764705,9.0,3.0,0,0,0,3.4785214785214786,0
41,2,2,23,2,1,4,1,3,3,7,3,2,7082,3,1,16,3,4,0,21,2,3,2,0,0,2,0.125,0.125,1.3,1.0,1.2,0.195,2,84984,168.61904761904762,0.09090909090909091,0.0,0.6666666666666666,0.0,3.6666666666666665,14,9,0.13636363636363635,2.0,0.5,1,0,0,2.3598800399866713,23
26,2,1,1,3,3,3,1,3,1,2,1,2,2867,0,0,13,3,4,0,8,6,2,7,7,7,6,0.12,0.12,0.7,1.0,1.2,0.1007999999999999,0,34404,106.18518518518519,0.7777777777777778,0.875,0.75,0.875,2.6666666666666665,10,9,0.1111111111111111,0.875,7.0,0,0,1,2.8641358641358643,0
43,2,1,11,3,1,1,1,3,3,0,3,1,7510,1,0,17,3,2,1,10,1,3,10,9,0,9,0.12,0.11,0.7,1.0,0.9,0.0756,2,90120,170.6818181818182,0.9090909090909091,0.8181818181818182,0.8181818181818182,0.0,2.0,9,9,0.2727272727272727,10.0,5.0,0,1,0,2.502499166944352,0
35,2,1,27,4,1,4,1,3,2,4,3,1,6883,2,0,16,3,2,1,17,3,3,7,7,0,7,0.12,0.1,0.7,1.0,0.9,0.0756,1,82596,191.19444444444446,0.3888888888888889,0.875,0.875,0.0,3.0,12,9,0.1111111111111111,7.0,2.3333333333333335,0,0,0,3.4397801099450276,0
27,2,2,10,3,2,4,0,2,2,7,4,1,5769,1,1,11,3,4,0,6,3,3,6,2,4,4,0.125,0.125,1.3,1.0,0.9,0.14625,0,69228,206.03571428571428,0.8571428571428571,0.2857142857142857,0.5714285714285714,0.5714285714285714,4.0,15,6,0.2857142857142857,1.2,3.0,0,0,0,2.8830584707646176,10
33,0,2,2,3,2,4,0,3,2,7,2,2,5147,8,0,15,3,4,0,13,2,2,11,7,1,7,0.125,0.125,0.7,0.9,1.2,0.0945,1,61764,151.38235294117646,0.7857142857142857,0.5833333333333334,0.5833333333333334,0.08333333333333333,3.3333333333333335,12,9,0.14285714285714285,5.5,1.2222222222222223,0,1,0,2.5722138930534735,0
50,2,1,2,3,3,3,1,3,4,5,3,1,17639,5,0,16,3,4,0,30,3,3,4,3,0,3,0.12,0.1,0.7,1.0,0.9,0.0756,2,211668,345.8627450980392,0.12903225806451613,0.6,0.6,0.0,3.3333333333333335,13,9,0.12903225806451613,4.0,0.6666666666666666,0,0,0,4.40864783804049,0
55,2,2,13,4,2,1,1,4,4,7,3,2,13695,6,1,17,3,3,0,24,2,2,19,7,3,8,0.125,0.125,1.3,1.0,1.2,0.195,3,164340,244.55357142857142,0.76,0.35,0.4,0.15,2.3333333333333335,9,12,0.16,4.75,2.7142857142857144,0,1,0,3.4228942764308923,13
38,2,1,2,3,3,3,1,3,2,4,2,1,4855,4,0,11,3,1,2,7,2,3,5,2,1,4,0.12,0.1,0.7,1.0,0.9,0.0756,1,58260,124.48717948717949,0.625,0.3333333333333333,0.6666666666666666,0.16666666666666666,2.0,9,9,0.25,2.5,1.0,0,0,0,2.426286856571714,0
32,2,2,1,4,3,2,1,2,1,8,2,1,2269,0,0,14,3,2,1,3,2,3,2,2,2,2,0.125,0.125,0.7,1.0,0.9,0.07875,1,27228,68.75757575757575,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,2.0,9,6,0.25,0.6666666666666666,2.0,1,0,0,2.266733266733267,0
33,1,1,6,3,1,3,1,3,2,0,4,0,7725,3,0,23,4,3,1,15,2,1,13,11,4,7,0.12,0.11,0.7,1.2,1.0,0.1007999999999999,1,92700,227.2058823529412,0.8125,0.7857142857142857,0.5,0.2857142857142857,3.3333333333333335,11,12,0.125,2.6,3.25,0,1,0,3.8605697151424287,0
33,2,1,5,4,1,3,0,2,1,6,4,1,2911,1,0,13,3,3,1,2,2,2,2,2,0,2,0.12,0.12,0.7,1.0,0.9,0.0756,1,34932,85.61764705882354,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,3.3333333333333335,12,6,0.3333333333333333,2.0,1.0,1,0,0,2.908091908091908,0
28,0,0,1,2,1,3,1,3,1,1,4,0,2706,1,0,15,3,2,1,3,2,3,3,2,2,2,0.073,0.073,0.7,0.9,1.0,0.0459899999999999,0,32472,93.3103448275862,0.75,0.5,0.5,0.5,3.0,12,9,0.25,1.0,1.5,0,0,0,2.7032967032967035,0
23,2,1,8,1,3,4,1,2,1,2,3,2,3989,1,1,11,3,1,0,5,2,3,5,4,1,2,0.12,0.12,1.3,1.0,1.2,0.1872,0,47868,166.20833333333334,0.8333333333333334,0.6666666666666666,0.3333333333333333,0.16666666666666666,2.6666666666666665,11,6,0.16666666666666666,2.5,2.5,0,0,0,3.985014985014985,8
35,2,1,28,3,1,2,1,4,2,2,3,1,3407,1,0,17,3,4,2,10,3,2,10,9,6,8,0.12,0.12,0.7,1.0,0.9,0.0756,1,40884,94.63888888888889,0.9090909090909091,0.8181818181818182,0.7272727272727273,0.5454545454545454,3.0,11,12,0.18181818181818182,1.4285714285714286,5.0,0,1,1,1.7026486756621688,0
22,1,1,4,1,5,3,1,2,1,2,3,2,3894,5,0,16,3,3,0,4,3,3,2,2,1,2,0.12,0.12,0.7,1.2,1.2,0.1209599999999999,0,46728,169.30434782608697,0.4,0.6666666666666666,0.6666666666666666,0.3333333333333333,3.0,12,6,0.2,1.0,0.3333333333333333,1,0,0,3.89010989010989,0
41,2,1,6,3,3,4,1,3,1,2,1,2,4721,2,1,13,3,3,0,20,3,3,18,13,2,17,0.12,0.12,1.3,1.0,1.2,0.1872,2,56652,112.4047619047619,0.8571428571428571,0.6842105263157895,0.8947368421052632,0.10526315789473684,2.6666666666666665,11,9,0.047619047619047616,6.0,6.0,0,1,0,4.716283716283717,6
30,2,1,2,3,1,3,1,2,2,0,4,1,4152,1,0,19,3,1,3,11,3,3,11,10,10,8,0.12,0.11,0.7,1.0,0.9,0.0756,0,49824,133.93548387096774,0.9166666666666666,0.8333333333333334,0.6666666666666666,0.8333333333333334,2.6666666666666665,11,6,0.16666666666666666,1.0,5.5,0,1,1,2.0749625187406298,0
27,1,1,5,2,1,4,0,3,1,2,4,2,2379,0,1,14,3,3,0,6,3,2,5,4,0,2,0.12,0.12,1.3,1.2,1.2,0.22464,0,28548,84.96428571428571,0.7142857142857143,0.6666666666666666,0.3333333333333333,0.0,3.6666666666666665,13,9,0.14285714285714285,5.0,5.0,0,0,0,2.3766233766233764,5
24,2,1,17,1,3,4,0,2,2,4,3,0,4377,1,0,15,3,2,2,5,6,3,4,2,3,2,0.12,0.1,0.7,1.0,1.0,0.0839999999999999,0,52524,175.08,0.6666666666666666,0.4,0.4,0.6,3.0,12,6,0.3333333333333333,1.0,2.0,0,0,0,2.187406296851574,0
29,1,1,1,4,1,2,1,1,1,6,4,0,2720,1,0,18,3,4,1,10,5,3,10,7,2,8,0.12,0.12,0.7,1.2,1.0,0.1007999999999999,0,32640,90.66666666666667,0.9090909090909091,0.6363636363636364,0.7272727272727273,0.18181818181818182,3.3333333333333335,13,3,0.09090909090909091,3.3333333333333335,5.0,0,1,0,2.717282717282717,0
46,2,2,2,4,2,2,0,3,5,3,1,2,18947,3,0,12,3,4,0,22,2,2,2,2,2,1,0.125,0.09,0.7,1.0,1.2,0.105,2,227364,403.1276595744681,0.08695652173913043,0.6666666666666666,0.3333333333333333,0.6666666666666666,2.3333333333333335,9,9,0.21739130434782608,0.6666666666666666,0.5,1,0,0,3.7886422715456907,0
39,1,1,4,3,3,1,0,3,2,4,3,2,5042,0,0,13,3,4,0,10,2,1,9,2,3,8,0.12,0.1,0.7,1.2,1.2,0.1209599999999999,1,60504,126.05,0.8181818181818182,0.2,0.8,0.3,2.6666666666666665,9,9,0.18181818181818182,2.25,9.0,0,0,0,2.5197401299350326,0
35,2,2,28,4,1,2,0,2,1,8,3,1,2430,0,0,23,4,1,2,6,5,3,5,3,4,2,0.125,0.125,0.7,1.0,0.9,0.07875,1,29160,67.5,0.7142857142857143,0.5,0.3333333333333333,0.6666666666666666,2.0,9,8,0.14285714285714285,1.0,5.0,0,0,0,2.4275724275724277,0
35,2,1,16,2,4,4,0,2,2,4,2,1,4788,0,1,11,3,4,0,4,2,3,3,2,0,2,0.12,0.1,1.3,1.0,0.9,0.1404,1,57456,133.0,0.6,0.5,0.5,0.0,3.3333333333333335,13,6,0.4,3.0,3.0,0,0,0,2.3928035982008997,16
20,2,1,10,1,3,4,1,3,1,6,3,2,1009,1,1,11,3,4,0,1,5,3,1,0,1,1,0.12,0.12,1.3,1.0,1.2,0.1872,0,12108,48.04761904761905,0.5,0.0,0.5,0.5,3.6666666666666665,14,9,0.5,0.5,0.5,1,0,0,1.007992007992008,10
39,2,1,1,1,1,4,0,2,4,4,4,1,12742,1,0,16,3,3,1,21,3,3,21,6,11,8,0.12,0.1,0.7,1.0,0.9,0.0756,1,152904,318.55,0.9545454545454546,0.2727272727272727,0.36363636363636365,0.5,3.6666666666666665,14,6,0.18181818181818182,1.75,10.5,0,1,1,3.184703824043989,0
34,2,1,7,4,1,1,0,3,3,5,2,2,11994,0,0,11,3,3,0,13,4,3,12,6,2,11,0.12,0.1,0.7,1.0,1.2,0.1007999999999999,1,143928,342.6857142857143,0.8571428571428571,0.46153846153846156,0.8461538461538461,0.15384615384615385,2.0,9,9,0.21428571428571427,4.0,12.0,0,1,0,3.9966677774075308,0
28,2,1,21,3,3,3,1,3,1,6,4,1,2713,1,0,11,3,3,1,5,2,1,5,2,0,2,0.12,0.12,0.7,1.0,0.9,0.0756,0,32556,93.55172413793103,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.0,3.3333333333333335,11,9,0.16666666666666666,5.0,2.5,0,0,0,2.71028971028971,0
29,2,1,1,3,1,1,0,3,1,6,4,0,3760,1,0,15,3,1,3,3,5,3,3,2,1,2,0.12,0.12,0.7,1.0,1.0,0.0839999999999999,0,45120,125.33333333333333,0.75,0.5,0.5,0.25,2.0,9,9,0.25,1.5,1.5,0,0,0,3.756243756243756,0
32,2,2,2,4,2,3,1,2,2,7,2,2,9907,7,1,12,3,3,0,7,3,2,2,2,2,2,0.125,0.125,1.3,1.0,1.2,0.195,1,118884,300.2121212121212,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666666,2.6666666666666665,10,6,0.25,0.6666666666666666,0.25,1,0,0,4.951024487756122,2
53,2,2,1,1,3,4,0,3,2,7,1,2,8381,7,0,20,4,4,0,18,2,4,14,7,8,10,0.125,0.125,0.7,1.0,1.2,0.105,3,100572,155.2037037037037,0.7368421052631579,0.4666666666666667,0.6666666666666666,0.5333333333333333,3.0,13,12,0.10526315789473684,1.5555555555555556,1.75,0,1,1,4.188405797101449,0
31,1,1,3,4,3,2,1,3,3,5,3,0,13675,9,0,12,3,1,1,9,3,3,2,2,2,2,0.12,0.1,0.7,1.2,1.0,0.1007999999999999,1,164100,427.34375,0.2,0.6666666666666666,0.6666666666666666,0.6666666666666666,2.0,9,9,0.3,0.6666666666666666,0.2,1,0,0,4.5568143952016,0
27,2,1,1,2,3,4,1,3,1,2,2,0,3816,1,0,11,3,2,1,5,2,3,5,2,0,4,0.12,0.12,0.7,1.0,1.0,0.0839999999999999,0,45792,136.28571428571428,0.8333333333333334,0.3333333333333333,0.6666666666666666,0.0,2.6666666666666665,11,9,0.16666666666666666,5.0,2.5,0,0,0,3.8121878121878123,0
34,2,2,1,3,2,1,1,3,3,7,4,2,9888,1,0,21,4,1,0,14,3,2,14,8,2,1,0.125,0.125,0.7,1.0,1.2,0.105,1,118656,282.51428571428573,0.9333333333333333,0.5333333333333333,0.06666666666666667,0.13333333333333333,2.0,8,12,0.2,4.666666666666667,7.0,0,1,0,3.294901699433522,0
26,1,1,1,3,1,3,0,3,2,4,2,0,6397,1,0,20,4,1,1,6,6,1,6,5,1,4,0.12,0.1,0.7,1.2,1.0,0.1007999999999999,0,76764,236.92592592592592,0.8571428571428571,0.7142857142857143,0.5714285714285714,0.14285714285714285,2.0,7,12,0.2857142857142857,3.0,3.0,0,0,0,3.1969015492253874,0
43,2,1,6,3,3,1,0,2,2,6,3,2,4081,1,1,14,3,1,0,20,3,1,20,7,1,8,0.12,0.12,1.3,1.0,1.2,0.1872,2,48972,92.75,0.9523809523809523,0.3333333333333333,0.38095238095238093,0.047619047619047616,1.6666666666666667,6,6,0.09523809523809523,10.0,10.0,0,1,0,2.0394802598700648,6
40,2,1,10,4,1,4,0,4,1,2,3,1,2213,3,1,13,3,3,1,10,3,3,7,7,1,7,0.12,0.12,1.3,1.0,0.9,0.1404,1,26556,53.97560975609756,0.6363636363636364,0.875,0.875,0.125,3.3333333333333335,13,12,0.09090909090909091,3.5,1.75,0,0,0,2.2107892107892106,10
34,2,2,8,2,1,3,0,3,2,7,1,1,6500,5,0,17,3,2,1,6,1,3,3,2,1,2,0.125,0.125,0.7,1.0,0.9,0.07875,1,78000,185.71428571428572,0.42857142857142855,0.5,0.5,0.25,2.0,9,9,0.2857142857142857,1.5,0.5,0,0,0,3.248375812093953,0
54,2,1,5,2,3,1,1,3,5,5,1,1,19406,4,0,11,3,3,1,24,4,2,4,2,1,2,0.12,0.1,0.7,1.0,0.9,0.0756,3,232872,352.8363636363636,0.16,0.4,0.4,0.2,1.6666666666666667,7,9,0.2,2.0,0.8,0,0,0,3.8804239152169564,0
36,2,1,26,4,1,1,1,3,2,0,3,1,5347,6,0,14,3,2,2,10,2,2,3,2,0,2,0.12,0.11,0.7,1.0,0.9,0.0756,1,64164,144.51351351351352,0.2727272727272727,0.5,0.5,0.0,2.0,8,9,0.18181818181818182,3.0,0.42857142857142855,0,0,0,2.6721639180409795,0
31,1,1,24,1,5,4,0,3,2,4,4,2,5238,2,0,20,4,4,0,9,3,2,5,4,1,4,0.12,0.1,0.7,1.2,1.2,0.1209599999999999,1,62856,163.6875,0.5,0.6666666666666666,0.6666666666666666,0.16666666666666666,4.0,14,12,0.2,2.5,1.6666666666666667,0,0,0,2.6176911544227885,0
49,2,1,1,2,5,3,0,2,4,0,3,2,13964,7,1,12,3,4,0,25,2,3,7,1,0,7,0.12,0.11,1.3,1.0,1.2,0.1872,2,167568,279.28,0.2692307692307692,0.125,0.875,0.0,3.3333333333333335,13,6,0.15384615384615385,7.0,0.875,0,0,0,3.490127468132967,1
23,2,2,7,3,1,3,1,3,1,8,4,0,2275,1,1,21,4,2,1,3,2,3,3,2,0,2,0.125,0.125,1.3,1.0,1.0,0.1625,0,27300,94.79166666666667,0.75,0.5,0.5,0.0,3.0,12,12,0.25,3.0,1.5,0,0,0,2.272727272727273,7
58,2,1,7,4,3,3,0,2,3,4,1,1,10008,7,1,14,3,4,0,31,0,2,10,9,5,9,0.12,0.1,1.3,1.0,0.9,0.1404,3,120096,169.6271186440678,0.3125,0.8181818181818182,0.8181818181818182,0.45454545454545453,2.6666666666666665,10,6,0.09375,1.6666666666666667,1.25,0,1,1,3.3348883705431525,7
41,2,0,1,3,0,4,1,2,5,3,3,1,19189,1,0,12,3,2,1,22,3,3,22,7,2,10,0.073,0.09,0.7,1.0,0.9,0.0459899999999999,2,230268,456.8809523809524,0.9565217391304348,0.30434782608695654,0.43478260869565216,0.08695652173913043,3.0,12,6,0.21739130434782608,7.333333333333333,11.0,0,1,0,3.837032593481304,0
26,1,2,1,3,3,3,1,2,2,7,1,2,4294,1,0,12,3,2,0,7,2,3,7,7,0,7,0.125,0.125,0.7,1.2,1.2,0.126,0,51528,159.03703703703704,0.875,0.875,0.875,0.0,2.0,9,6,0.25,7.0,3.5,0,0,0,2.1459270364817593,0
43,1,1,21,3,3,4,1,3,1,2,4,1,2258,7,0,20,4,1,1,8,1,3,3,2,1,2,0.12,0.12,0.7,1.2,0.9,0.09072,2,27096,51.31818181818182,0.3333333333333333,0.5,0.5,0.25,3.0,12,12,0.1111111111111111,1.5,0.375,0,0,0,2.255744255744256,0
38,2,1,1,3,5,4,0,3,3,5,1,1,13582,1,0,13,3,2,1,15,3,3,15,12,5,11,0.12,0.1,0.7,1.0,0.9,0.0756,1,162984,348.2564102564103,0.9375,0.75,0.6875,0.3125,2.3333333333333335,10,9,0.1875,2.5,7.5,0,1,1,4.525824725091636,0
34,2,1,1,3,1,4,0,2,1,2,2,1,3294,5,0,17,3,1,1,7,2,2,5,4,0,2,0.12,0.12,0.7,1.0,0.9,0.0756,1,39528,94.11428571428571,0.625,0.6666666666666666,0.3333333333333333,0.0,2.3333333333333335,9,6,0.125,5.0,0.8333333333333334,0,0,0,3.2907092907092905,0
29,2,1,8,4,4,2,1,1,1,2,1,1,2119,1,1,11,3,4,0,7,4,2,7,7,0,7,0.12,0.12,1.3,1.0,0.9,0.1404,0,25428,70.63333333333334,0.875,0.875,0.875,0.0,2.3333333333333335,9,3,0.125,7.0,3.5,0,0,0,2.116883116883117,8
41,2,1,12,4,1,2,1,3,1,2,4,1,4766,3,1,11,3,1,1,6,4,3,1,0,0,0,0.12,0.12,1.3,1.0,0.9,0.1404,2,57192,113.47619047619048,0.14285714285714285,0.0,0.0,0.0,2.3333333333333335,10,9,0.14285714285714285,1.0,0.25,1,0,0,4.761238761238761,12
42,1,1,28,4,5,4,0,2,2,0,4,1,4523,0,0,11,3,4,3,7,4,4,6,5,0,4,0.12,0.11,0.7,1.2,0.9,0.09072,2,54276,105.18604651162791,0.75,0.7142857142857143,0.5714285714285714,0.0,4.0,16,6,0.25,6.0,6.0,0,0,0,2.260369815092454,0
36,2,1,10,4,5,4,0,3,3,0,3,1,7094,3,0,12,3,1,0,10,0,3,7,7,1,7,0.12,0.11,0.7,1.0,0.9,0.0756,1,85128,191.72972972972974,0.6363636363636364,0.875,0.875,0.125,2.6666666666666665,11,9,0.2727272727272727,3.5,1.75,0,0,0,2.363878707097634,0
43,1,1,10,4,1,3,0,3,1,2,4,2,2455,0,0,19,3,1,0,9,5,3,8,7,1,7,0.12,0.12,0.7,1.2,1.2,0.1209599999999999,2,29460,55.79545454545455,0.8,0.7777777777777778,0.7777777777777778,0.1111111111111111,2.6666666666666665,11,9,0.1,4.0,8.0,0,0,0,2.4525474525474524,0
40,0,1,8,2,1,4,1,3,2,0,4,0,4069,3,1,18,3,3,0,8,2,3,2,2,2,2,0.12,0.11,1.3,0.9,1.0,0.1404,1,48828,99.2439024390244,0.2222222222222222,0.6666666666666666,0.6666666666666666,0.6666666666666666,3.6666666666666665,14,9,0.2222222222222222,0.6666666666666666,0.5,1,0,0,2.0334832583708145,8
32,2,1,4,3,1,3,0,2,2,4,3,1,6162,1,0,12,3,3,1,14,3,3,14,13,6,8,0.12,0.1,0.7,1.0,0.9,0.0756,1,73944,186.72727272727272,0.9333333333333333,0.8666666666666667,0.5333333333333333,0.4,3.0,12,6,0.13333333333333333,2.0,7.0,0,1,1,3.0794602698650673,0
